prime,A,x0,trials,param_a_count,class_number
10071913,1019523,412644,1744,3,1440
10071913,5475465,4738262,862,3,1440
10071913,4358689,3031164,608,3,1664
10071913,9238357,2654258,3,3,1440
10071913,6306114,8479999,8,3,1440
10071913,7437518,7110164,934,3,1664
10074709,6655026,7658510,340,3,3040
10074709,7696075,1833149,416,3,1040
10074709,5706466,920746,135,3,3040
10074709,4362055,7047156,502,3,960
10074709,1846926,3238018,340,3,3040
10074709,8824491,5345417,65,3,3040
10074709,7150693,1702889,11,3,3040
10074709,5400509,8897061,139,3,3040
10074709,3829031,909141,26,3,3040
10074709,6135137,1510869,288,3,3040
10074709,9193311,844473,515,3,3040
10074709,9550883,702369,72,3,3040
10074709,7704663,602031,235,3,3040
10074709,2530339,5436576,686,3,3040
10074709,5638780,1504273,187,3,3040
10074709,5213254,1503019,258,3,3040
10074709,8565009,4081842,1416,3,3040
10074709,9550571,4555102,32,3,960
10074709,6474018,4881984,22,3,3040
10074709,4387708,4756769,177,3,3040
10101551,2033328,7674194,420,3,2613
10101551,6981690,3397643,478,3,2613
10101551,6938186,6437518,98,3,2613
10101551,8066851,5147103,540,3,2613
10101551,6099582,5825364,62,3,2613
10101551,2108499,1892242,706,3,2613
10101551,7917804,3369827,1067,3,2613
10101551,196812,9378073,606,3,1578
10101551,1295239,3195548,69,3,1578
10101551,587077,4834949,1268,3,2613
10101551,4146653,838498,2543,3,2613
10101551,2262855,9271395,265,3,2613
10101551,8331846,60215,218,3,2613
10101551,5506829,9609137,316,3,2613
10101551,697868,1718856,517,3,1578
10101551,6405091,806030,60,3,2613
10101551,5175434,5035565,1769,3,2613
10101551,3421808,3175374,397,3,2613
10101551,4050450,9879076,27,3,2613
10101551,2642306,4244381,1054,3,1578
10108279,1206743,4482608,69,3,1344
10108279,8941240,334960,768,3,1344
10108279,9118038,113542,10,3,1136
10108279,2230577,7436779,1589,3,1344
10108279,9018944,6902467,403,3,1344
10108279,3255203,4230055,36,3,1168
10108279,9515701,139481,1485,3,1136
10108279,9032765,9719025,3702,3,1136
10108279,244620,8716187,937,3,1136
10108279,7738672,8149233,2459,3,1136
10108279,2946494,3747776,20,3,1344
10108279,4767240,9121796,90,3,1136
10108279,4715407,6682921,259,3,1136
10108279,3640844,1836530,3519,3,1168
10108279,8988599,7388918,210,3,1168
10108279,8979024,1964973,1212,3,1136
10108279,4149672,5075237,961,3,1168
10108279,1087219,156796,701,3,1344
10108279,1936458,4286694,8,3,1344
10108279,9347478,5570069,811,3,1136
10111511,5264583,151423,1593,3,1016
10111511,797426,2298090,371,3,2168
10111511,627642,9937056,343,3,752
10111511,8033667,3426072,224,3,752
10111511,8461523,6924881,477,3,1016
10111511,3169330,9527124,365,3,752
10111511,7230240,3373660,271,3,1016
10111511,1397714,4046371,46,3,2168
10111511,7400247,5580623,2425,3,752
10111511,5755234,7962140,612,3,752
10111511,4420734,6739589,189,3,752
10111511,365008,4498271,1399,3,2168
10111511,3194442,3725379,198,3,2168
10111511,1846223,4921035,81,3,2168
10111511,453600,5880287,12,3,1016
10111511,7703095,8169798,109,3,752
10111511,8762301,2289159,88,3,752
10111511,5197585,7569853,23,3,752
10111511,5952054,6069999,123,3,2168
10111511,3885939,1017667,901,3,752
10116889,1032029,3832641,600,3,1792
10116889,5955728,1292175,94,3,2560
10116889,890,10059050,446,3,1792
10116889,2278878,6965808,342,3,2560
10116889,9999875,430284,1920,3,1792
10116889,1459058,9469032,537,3,2560
10116889,4908275,7367587,383,3,1344
10116889,2959132,4963745,754,3,2560
10116889,5119854,7287199,253,3,1792
10116889,9292208,4902336,584,3,1792
10116889,341075,5580329,85,3,1792
10116889,7959546,3349386,634,3,2560
10116889,8731469,5731560,6,3,2560
10116889,9812644,6464266,1260,3,1792
10116889,5555290,9594000,736,3,2560
10116889,5715282,433894,755,3,2560
10116889,5218002,6686387,214,3,2560
10116889,377156,7224673,584,3,1344
10116889,4502795,4685509,450,3,1792
10116889,3233896,6524584,615,3,1344
10147867,7018133,4797227,220,4,2280
10147867,7739460,7188520,62,4,2280
10147867,816416,7688753,123,4,2280
10147867,704123,3341287,1525,4,2280
10147867,1749919,9452300,9,4,336
10147867,8173232,8064465,837,4,336
10147867,2763008,2289817,297,4,460
10147867,1700000,7856973,648,4,460
10147867,5865075,1247628,296,4,1473
10147867,7394332,5716319,118,4,2280
10147867,9584040,2315065,736,4,2280
10147867,1763504,9539652,582,4,2280
10147867,5159541,5385724,1291,4,1473
10147867,5181231,2918404,148,4,460
10147867,4090133,1702763,900,4,460
10147867,7771594,8514513,94,4,1473
10147867,3509687,8039692,532,4,460
10147867,1336622,6772442,23,4,1473
10147867,4904120,7610518,2219,4,2280
10147867,4676376,5023477,257,4,460
10160443,6213320,9560699,146,3,600
10160443,2013289,653822,1292,3,1404
10160443,6147766,1594780,52,3,1404
10160443,4469850,7464304,156,3,600
10160443,7436844,1729244,1462,3,1461
10160443,974350,4465640,575,3,1461
10160443,9722909,2092768,383,3,1461
10160443,8500026,5208319,184,3,1461
10160443,2026948,8853446,1181,3,1461
10160443,809911,9433457,253,3,1461
10160443,8057189,6990861,798,3,1404
10160443,8658893,5428482,183,3,600
10160443,6368061,5417841,673,3,1461
10160443,4799255,4349039,270,3,1461
10160443,9420782,2569177,2107,3,1461
10160443,4883968,7191730,971,3,600
