prime,A,x0,trials,param_a_count,class_number
1046413,224675,592891,561,2,654
1046413,1020269,603951,311,2,654
1046413,245506,771489,362,2,312
1046413,278403,147582,145,2,312
1046413,336410,455192,277,2,312
1046413,233506,241033,1095,2,654
1046413,272866,613590,83,2,312
1046413,519804,184119,456,2,312
1046413,362508,1014470,659,2,654
1046413,77472,672207,276,2,312
1046413,40645,914684,140,2,312
1046413,828781,573418,43,2,312
1046413,856477,638396,37,2,312
1047229,186504,750518,313,2,408
1047229,142514,314677,335,2,384
1047229,598423,919116,1233,2,384
1047229,122511,609003,707,2,384
1047229,827462,202127,207,2,384
1047229,619398,818459,306,2,384
1047229,1036794,462718,1670,2,384
1047229,89435,711592,91,2,384
1047229,1027688,7863,423,2,384
1047229,819701,585234,33,2,384
1047229,322876,1003760,581,2,384
1047229,423828,554187,166,2,384
1047229,777207,97897,125,2,384
1047229,521126,541880,952,2,384
1047229,861961,1028733,904,2,384
1047229,180590,376934,623,2,384
1047229,377430,347194,41,2,384
1047229,968747,86820,735,2,384
1047229,354231,47023,99,2,384
1047229,877822,885292,680,2,384
1053259,880729,520533,221,2,424
1053259,326910,535596,151,2,424
1053259,956475,227740,385,2,424
1053259,181125,369693,17,2,348
1053259,179409,326598,88,2,424
1053259,1019206,739664,123,2,348
1053259,963350,314828,243,2,348
1053259,486699,510849,256,2,348
1053259,409451,549924,131,2,424
1053259,1004564,990555,204,2,348
1053259,317822,327060,274,2,348
1053259,397156,1049566,371,2,348
1053259,416105,197099,305,2,424
1053259,500800,777445,32,2,348
1053259,160257,819710,69,2,348
1053259,615940,128235,602,2,424
1053259,787268,532394,264,2,348
1053259,216135,36460,315,2,424
1053259,766364,726609,464,2,424
1053259,695125,492770,85,2,348
1054483,570155,869540,148,2,144
1054483,219916,67795,2005,2,144
1054483,470519,286199,1610,2,564
1054483,105639,481676,488,2,564
1054483,18848,1015007,5,2,564
1054483,794097,135275,94,2,144
1054483,70072,26251,1070,2,564
1054483,604,840522,319,2,564
1054483,166553,659285,577,2,564
1054483,974029,818955,120,2,144
1054483,762844,655946,55,2,564
1054483,969954,606496,2117,2,564
1054483,295049,478218,111,2,144
1054483,585090,958365,546,2,564
1054483,363513,539144,196,2,144
1054483,442722,181643,395,2,564
1054483,853760,1010663,176,2,144
1054483,666233,999670,1250,2,564
1054483,219582,440877,167,2,564
1054483,438539,883691,28,2,564
1054853,428912,537079,51,2,768
1054853,143445,797947,87,2,528
1054853,139962,927956,148,2,768
1054853,306804,211654,269,2,528
1054853,77157,163794,121,2,528
1054853,361607,613370,715,2,528
1054853,922317,577679,67,2,528
1054853,1050655,1015687,398,2,528
1054853,801079,274240,203,2,768
1054853,203128,64477,43,2,528
1054853,137969,548643,378,2,768
1054853,727302,726674,29,2,768
1054853,470426,582417,221,2,528
1054853,107416,346163,174,2,528
1054853,470517,1042611,345,2,768
1054853,226591,112788,169,2,528
1054853,851385,289746,124,2,528
1054853,268190,220204,174,2,768
1054853,1023773,75151,108,2,528
1054853,655243,880675,152,2,768
1055143,1044752,902568,1147,2,738
1055143,864223,801608,112,2,738
1055143,851978,593062,274,2,738
1055143,223443,940411,16,2,738
1055143,161537,268947,201,2,738
1055143,992239,425134,798,2,738
1055143,364392,915128,135,2,528
1055143,190920,759377,466,2,738
1055143,151705,304481,176,2,528
1055143,889094,803157,35,2,738
1055143,241843,688002,20,2,738
1055143,325358,787770,42,2,738
1055143,786529,601046,59,2,738
1055143,730336,929254,16,2,528
1055143,1036,277597,47,2,738
1055143,802614,584385,25,2,738
1055143,672483,540955,50,2,528
1055143,787152,864386,156,2,738
1055143,436453,419723,141,2,738
1055143,264411,24607,446,2,738
1055531,279737,133920,287,2,648
1055531,45724,289637,94,2,648
1055531,318235,658695,248,2,648
1055531,1013711,82124,235,2,648
1055531,159884,641603,229,2,648
1055531,693977,894553,280,2,336
1055531,254421,549389,262,2,648
1055531,350978,677008,110,2,648
1055531,623061,391616,12,2,648
1055531,856838,1014617,225,2,648
1055531,190031,975416,209,2,648
1055531,186747,697598,69,2,648
1055531,103198,388509,79,2,336
1055531,806636,874413,364,2,648
1055531,950063,876430,443,2,648
1055531,743503,219053,55,2,648
1055531,525188,58915,117,2,648
1055531,806638,802370,194,2,648
1055531,574018,771250,31,2,648
1055531,202361,444840,127,2,336
1056089,25975,653549,501,2,656
1056089,843544,1055198,508,2,656
1056089,103250,296603,44,2,480
1056089,34983,842726,108,2,656
1056089,122737,133373,288,2,656
1056089,147632,715373,538,2,656
1056089,985188,57614,124,2,656
1056089,334583,600959,542,2,480
1056089,485623,484411,386,2,656
1056089,645189,326567,155,2,656
1056089,734452,840956,220,2,656
1056089,939052,985661,156,2,656
1056089,105993,298074,26,2,656
1056089,828956,1021567,33,2,656
1056089,231517,664265,243,2,656
1056089,703802,659105,62,2,656
1056089,446627,87328,33,2,656
1056089,440060,536556,60,2,480
1056089,478646,330484,4,2,656
1056089,548543,590625,125,2,656
1058077,1011631,246167,412,2,478
1058077,863583,102264,1359,2,352
1058077,149786,123772,51,2,352
1058077,256534,850805,297,2,352
1058077,988308,829233,1078,2,352
1058077,677841,405478,615,2,352
1058077,451801,836267,28,2,352
1058077,922556,258515,582,2,478
1058077,588934,837408,1087,2,478
1058077,962864,866440,254,2,352
1058077,369478,818483,1147,2,352
1058077,340578,900861,217,2,352
1058077,855000,225682,17,2,352
1058077,733891,388383,389,2,478
1058077,360631,742,561,2,352
1058077,92300,450586,626,2,352
1058077,697160,278301,277,2,352
1058077,581164,619383,87,2,478
1058077,389332,171915,517,2,478
1058077,261216,450027,300,2,478
1058153,840074,760458,172,2,1008
1058153,777181,671123,143,2,1008
1058153,468384,728366,230,2,1008
1058153,1021805,1037068,671,2,1008
1058153,637973,230927,28,2,1008
1058153,831956,134382,662,2,320
1058153,316784,273654,226,2,1008
1058153,164820,956329,88,2,1008
1058153,326131,513162,53,2,320
1058153,937585,693241,45,2,1008
